umap_1,umap_2,cluster,batch,layer
13.513423,5.4527016,4,0,Layer_3
5.6825433,7.8685923,5,0,WM
3.2525702,7.9535403,6,0,WM
12.895099,6.089174,4,0,Layer_3
11.007402,8.816222,1,0,Layer_5
7.1186986,5.564716,5,0,WM
3.645855,8.390005,6,0,WM
13.916434,6.36256,4,0,Layer_4
4.348812,6.9497895,5,0,WM
9.231978,8.500781,1,0,Layer_6
6.1559205,7.1285744,5,0,Layer_6
11.563335,7.141514,4,0,Layer_5
12.475336,3.0033395,0,0,Layer_2
4.361834,8.052748,6,0,WM
8.29833,8.872991,3,0,Layer_6
10.90254,8.773356,1,0,Layer_4
12.966211,7.131237,4,0,Layer_4
11.685578,1.6479023,2,0,Layer_2
10.771237,8.785858,1,0,Layer_5
9.530528,7.5793247,1,0,Layer_5
9.376899,8.881015,1,0,Layer_6
8.976204,7.6476693,3,0,Layer_6
3.7829833,8.068378,6,0,WM
12.144583,3.218113,0,0,Layer_2
4.3352923,8.160048,6,0,WM
7.8310747,5.7602744,3,0,Layer_6
10.697116,8.331677,1,0,Layer_5
6.860879,8.501872,3,0,Layer_6
3.744823,8.114429,6,0,WM
8.455777,9.322174,3,0,Layer_5
12.191512,5.802955,1,0,Layer_4
14.00734,3.1716483,0,0,Layer_3
13.5798645,5.890871,4,0,Layer_3
12.36369,2.1334918,2,0,Layer_2
14.215497,5.566634,4,0,Layer_3
7.7541714,7.2551813,3,0,Layer_6
14.347817,4.8916,4,0,Layer_3
9.705215,3.8877661,2,0,Layer_1
4.713597,8.581732,5,0,WM
4.832421,8.842822,5,0,WM
9.05821,5.933839,1,0,Layer_5
8.749882,8.906311,3,0,Layer_6
11.855663,7.0562572,4,0,Layer_3
6.3738265,8.163793,3,0,Layer_6
13.246728,8.239177,1,0,Layer_4
3.965784,7.965971,6,0,WM
8.616157,9.018436,3,0,Layer_6
3.199745,7.449247,6,0,WM
11.160963,8.959255,1,0,Layer_5
8.212622,7.0509295,3,0,Layer_6
14.442008,5.1037345,4,0,Layer_3
9.714075,3.6327732,2,0,Layer_1
11.828709,3.1081665,0,0,Layer_1
14.07044,5.361702,4,0,Layer_3
13.839487,5.3188214,4,0,Layer_3
8.420403,7.7590256,3,0,Layer_6
8.707456,8.3539505,3,0,Layer_6
4.7204437,7.986428,5,0,WM
13.404618,2.8311636,0,0,Layer_3
12.632158,4.545291,0,0,Layer_3
12.502072,5.2207932,0,0,Layer_3
9.419977,7.9005404,3,0,Layer_6
11.760404,5.6997757,3,0,Layer_5
9.056428,8.23871,1,0,Layer_5
5.222194,8.779186,5,0,WM
3.7147608,8.40712,6,0,WM
12.626799,3.5602431,0,0,Layer_3
11.611773,5.2124686,4,0,Layer_3
7.9515595,7.4162183,3,0,Layer_6
10.912841,4.1492915,4,0,Layer_3
12.716872,6.4849076,4,0,Layer_3
3.3351817,8.374536,6,0,WM
13.1141815,7.52709,4,0,Layer_4
14.134965,6.0495634,4,0,Layer_3
13.513296,3.2126365,0,0,Layer_3
11.899183,6.1047893,4,0,Layer_3
7.9305873,9.80757,3,0,Layer_6
10.864651,6.78174,1,0,Layer_5
5.8633657,7.422403,5,0,Layer_6
9.647666,8.949171,1,0,Layer_5
8.575499,6.198343,3,0,Layer_6
6.8839774,7.696073,3,0,Layer_6
11.051058,7.9440923,1,0,Layer_5
6.7503834,8.533094,5,0,Layer_6
11.8906765,1.7328345,2,0,Layer_2
8.569658,8.960574,3,0,Layer_6
7.573618,7.6530247,3,0,Layer_6
2.9580097,7.590715,6,0,WM
9.3431,3.6011229,2,0,Layer_1
13.194632,5.678393,4,0,Layer_3
13.593018,2.9369721,0,0,Layer_2
11.164955,9.001701,1,0,Layer_5
13.878027,3.216324,0,0,Layer_2
13.069399,2.8931804,0,0,Layer_2
14.339811,4.9831057,0,0,Layer_3
7.678102,8.69048,3,0,Layer_6
8.066703,7.890405,3,0,Layer_5
9.08155,8.083438,1,0,Layer_6
9.39956,8.040381,1,0,Layer_5
10.761055,1.9840118,2,0,Layer_1
12.149989,9.187444,1,0,Layer_5
10.549323,8.285199,1,0,Layer_5
13.258691,2.875073,0,0,Layer_2
3.1780622,7.994397,6,0,WM
9.984091,8.613999,1,0,Layer_5
12.839108,7.0713363,4,0,Layer_4
9.781631,5.1993623,2,0,Layer_5
12.450023,1.5414059,2,0,Layer_2
14.329545,4.4364357,0,0,Layer_2
3.7573779,6.5943694,5,0,WM
10.309865,2.6353827,2,0,Layer_1
11.630148,8.597705,1,0,Layer_5
11.414746,8.707755,1,0,Layer_5
9.739344,8.516212,1,0,Layer_5
9.896338,8.528778,1,0,Layer_5
9.864423,6.5379186,1,0,Layer_5
10.032458,8.430225,1,0,Layer_5
14.463348,5.7052493,4,0,Layer_3
9.94765,7.4648185,1,0,Layer_5
6.9901085,7.1043987,3,0,Layer_6
13.343545,2.5698676,0,0,Layer_2
13.096342,7.3060303,4,0,Layer_3
13.141763,3.69735,0,0,Layer_3
13.485248,5.491148,4,0,Layer_3
4.083364,8.463603,5,0,Layer_6
12.151087,4.0964246,0,0,Layer_3
13.560251,5.79521,4,0,Layer_3
11.321526,9.137787,1,0,Layer_5
9.681032,6.786336,1,0,Layer_6
4.285635,7.6882863,6,0,WM
10.404386,8.353421,1,0,Layer_5
8.658178,8.252017,5,0,Layer_6
6.149435,7.7125444,5,0,Layer_6
7.7608285,7.805467,3,0,Layer_6
13.545165,6.339925,4,0,Layer_4
11.258567,6.917846,1,0,Layer_4
14.86515,5.1326566,4,0,Layer_3
14.33048,6.684011,0,0,Layer_3
8.99895,9.376437,3,0,Layer_6
12.504635,2.6332889,0,0,Layer_2
12.62714,6.0821505,4,0,Layer_3
12.298243,6.1648307,4,0,Layer_3
9.320837,7.0334234,3,0,Layer_5
13.061864,6.26885,4,0,Layer_3
8.164096,8.211603,3,0,Layer_6
9.330558,8.735878,1,0,Layer_5
13.059665,6.442325,4,0,Layer_3
4.0317307,8.873611,6,0,WM
3.2615128,7.0231967,6,0,WM
9.256147,8.0550165,3,0,Layer_6
4.500259,8.495581,6,0,WM
12.196764,3.5127597,0,0,Layer_2
9.782274,7.214246,1,0,Layer_6
11.239373,8.540846,1,0,Layer_5
12.049884,2.693564,0,0,Layer_2
11.702328,5.210826,0,0,Layer_3
11.5163145,3.516299,2,0,Layer_1
6.7764997,5.6780396,3,0,Layer_1
5.1083016,8.502902,5,0,WM
13.129633,6.029408,4,0,Layer_3
11.385228,8.130385,1,0,Layer_5
9.454399,3.993661,2,0,Layer_1
9.006127,5.6717463,0,0,Layer_3
10.48543,9.506099,1,0,Layer_5
12.447695,7.3217616,4,0,Layer_4
9.424196,7.5631638,1,0,Layer_5
7.878532,8.44862,3,0,Layer_6
13.955586,4.886151,0,0,Layer_3
11.475763,7.607452,3,0,Layer_6
11.920011,5.058651,4,0,Layer_3
11.522515,8.831882,1,0,Layer_5
12.381911,4.898858,0,0,Layer_3
10.493799,9.300401,1,0,Layer_5
10.412914,9.040567,1,0,Layer_5
4.7617316,7.937766,5,0,Layer_6
8.173598,8.199763,3,0,Layer_6
3.3738132,8.250686,6,0,WM
13.712972,4.7336454,4,0,Layer_3
5.1202993,7.624106,5,0,Layer_6
12.697477,3.3405073,0,0,Layer_3
13.967982,5.5293565,4,0,Layer_3
14.604847,4.8615522,0,0,Layer_3
9.20866,7.382268,3,0,Layer_5
8.994067,7.426712,1,0,Layer_5
9.721366,3.7456708,2,0,Layer_1
11.986572,8.416393,1,0,Layer_5
12.283788,4.268751,0,0,Layer_3
3.5265808,6.9122,6,0,WM
14.727509,5.7381034,4,0,Layer_3
12.903948,2.742451,0,0,Layer_2
13.33911,3.021709,0,0,Layer_3
10.940661,9.249833,1,0,Layer_5
14.29147,3.482391,0,0,Layer_3
12.860544,4.5048885,4,0,Layer_3
8.306409,9.214826,3,0,Layer_5
12.958352,3.9914174,0,0,Layer_3
4.2997584,8.731196,5,0,WM
12.364607,6.870586,4,0,Layer_3
12.70838,7.5059166,4,0,Layer_4
10.577925,7.9538126,1,0,Layer_5
11.225621,5.835815,1,0,Layer_5
11.624709,1.7854528,2,0,Layer_2
8.481085,7.0042286,3,0,Layer_6
12.6356,2.5533335,2,0,Layer_3
5.6168013,7.0610213,5,0,Layer_6
12.340143,4.931226,4,0,Layer_3
4.8510957,8.9126425,6,0,WM
9.95806,5.2240767,2,0,Layer_1
6.5839763,5.833541,5,0,WM
11.389566,5.956416,4,0,Layer_3
2.9683921,7.6652374,6,0,WM
13.091479,3.7575886,0,0,Layer_3
12.915273,2.9023435,0,0,Layer_3
12.910219,8.634987,3,0,Layer_6
4.168375,7.2760983,6,0,Layer_6
11.06595,8.731744,1,0,Layer_5
7.4124293,7.13052,3,0,Layer_6
13.61043,6.476784,4,0,Layer_3
13.973708,6.261688,4,0,Layer_3
7.5351725,8.862026,3,0,Layer_6
11.467253,5.058695,4,0,Layer_3
11.306793,7.913033,4,0,Layer_5
12.927858,5.1633306,4,0,Layer_3
12.472469,5.120222,0,0,Layer_3
8.165702,7.547147,3,0,Layer_5
10.669408,7.3225436,1,0,Layer_5
12.191844,9.020864,1,0,Layer_5
12.574898,5.949906,4,0,Layer_3
10.493987,7.6903987,1,0,Layer_5
13.747072,4.681246,4,0,Layer_3
13.790518,3.6641555,0,0,Layer_3
13.473393,2.9302993,0,0,Layer_3
11.504546,4.6340594,2,0,Layer_2
11.5821495,7.5961394,1,0,Layer_5
12.577178,2.099413,2,0,Layer_2
4.888548,7.4677606,5,0,WM
12.10958,5.0815854,4,0,Layer_3
13.09494,6.340264,4,0,Layer_4
10.718485,7.6269875,1,0,Layer_5
13.425418,6.1438813,4,0,Layer_4
10.41185,4.1182303,2,0,Layer_1
13.3113575,2.5411541,0,0,Layer_2
10.449526,7.720839,1,0,Layer_5
13.85138,4.991657,4,0,Layer_3
8.984761,7.6599984,1,0,Layer_5
11.5859375,4.5866375,0,0,Layer_2
14.419425,6.6388044,4,0,Layer_3
7.1065903,6.198961,3,0,Layer_6
12.424673,3.5543475,0,0,Layer_3
10.575765,4.177249,2,0,Layer_1
10.327195,8.863998,1,0,Layer_5
11.781024,2.0478733,2,0,Layer_1
3.2995338,8.131253,6,0,WM
12.469471,5.3002625,4,0,Layer_3
12.867982,7.1338453,4,0,Layer_4
11.158587,6.0831847,4,0,Layer_4
11.767154,7.3978286,4,0,Layer_4
14.324504,4.8449697,0,0,Layer_3
13.891137,5.9967284,4,0,Layer_3
9.601073,3.8179898,2,0,Layer_1
14.309313,6.188104,4,0,Layer_3
7.0011873,8.339385,3,0,Layer_6
7.9497523,8.434727,3,0,Layer_6
14.460711,4.234489,0,0,Layer_3
7.696668,8.466314,3,0,Layer_6
12.741063,8.110777,3,0,Layer_6
12.142102,8.760484,1,0,Layer_5
13.175677,6.2097745,4,0,Layer_3
13.419513,2.866278,0,0,Layer_2
11.64041,5.269533,4,0,Layer_3
9.76323,3.883532,2,0,Layer_1
13.154826,6.019053,4,0,Layer_3
11.3290615,8.786381,1,0,Layer_5
4.3949814,7.400566,5,0,WM
11.907635,7.020628,4,0,Layer_4
5.550127,7.8115444,5,0,Layer_6
14.370933,3.9697812,0,0,Layer_3
14.590907,4.298073,0,0,Layer_3
6.045609,6.0693693,5,0,WM
13.555268,6.0639668,4,0,Layer_3
8.404697,6.010511,3,0,Layer_6
7.8431096,7.762867,3,0,Layer_6
13.576747,3.933761,0,0,Layer_3
11.2172365,5.328956,0,0,Layer_1
9.053656,8.8689165,3,0,Layer_6
7.8813763,7.485847,3,0,Layer_6
13.978211,6.561342,4,0,Layer_4
7.858301,7.6082354,3,0,Layer_6
3.116531,7.373553,6,0,WM
12.42606,7.181607,4,0,Layer_4
12.090938,7.903499,1,0,Layer_5
12.793782,4.4736376,0,0,Layer_3
14.218222,6.702232,4,0,Layer_3
9.92185,3.5714803,2,0,Layer_1
7.9869585,8.888738,3,0,Layer_6
7.7372117,6.9412274,3,0,Layer_6
12.933972,7.6861095,4,0,Layer_4
8.192709,8.185286,3,0,Layer_6
3.0285707,7.463407,6,0,WM
11.156987,4.9019556,0,0,Layer_1
5.476092,8.187559,5,0,Layer_6
3.50972,8.406392,6,0,WM
10.716306,8.852789,1,0,Layer_5
14.4136,3.4454458,0,0,Layer_3
3.7618673,8.352218,6,0,WM
11.204258,6.2385025,4,0,Layer_3
8.461257,8.777088,3,0,Layer_6
14.340275,5.0040565,0,0,Layer_3
8.334777,8.578115,3,0,Layer_5
13.856661,5.5611544,4,0,Layer_3
9.223001,7.354902,3,0,Layer_5
13.170559,3.1536646,0,0,Layer_2
9.456231,5.9200587,2,0,Layer_1
14.05219,4.6405907,0,0,Layer_3
11.563113,1.456169,2,0,Layer_1
7.9052677,7.898348,3,0,Layer_6
5.8066487,7.2397876,5,0,Layer_6
10.149584,9.728834,1,0,Layer_5
5.0457716,8.504526,5,0,WM
8.313368,9.281259,3,0,Layer_6
11.857435,4.814704,4,0,Layer_3
13.2386265,5.5907435,4,0,Layer_3
7.837773,8.388592,3,0,Layer_6
13.260689,5.8644543,4,0,Layer_3
14.86162,4.5440397,0,0,Layer_3
14.185183,2.872884,0,0,Layer_3
11.478297,4.305122,0,0,Layer_3
11.149807,4.3731847,0,0,Layer_2
7.915783,9.051802,3,0,Layer_6
8.152394,7.761774,5,0,Layer_6
7.8842654,6.7133512,3,0,Layer_6
7.9191966,6.6162004,3,0,Layer_5
12.238646,8.253276,1,0,Layer_5
2.5475948,7.764611,6,0,WM
12.086458,8.442084,1,0,Layer_5
11.018871,9.50337,1,0,Layer_5
11.486508,9.357599,1,0,Layer_5
4.0421534,6.7965655,5,0,WM
10.719867,9.091564,1,0,Layer_5
7.747774,7.233352,3,0,Layer_6
4.2755303,8.374779,5,0,Layer_6
11.399976,8.995,1,0,Layer_5
8.230779,7.25955,3,0,Layer_6
13.365343,2.6834924,0,0,Layer_2
12.35658,7.818093,1,0,Layer_5
8.649162,7.7949276,3,0,Layer_6
3.337583,8.033408,6,0,WM
6.837118,8.365391,3,0,Layer_6
13.948161,3.778277,0,0,Layer_3
10.531277,4.2187877,2,0,Layer_2
11.041029,8.710262,1,0,Layer_5
10.227069,7.5073657,1,0,Layer_5
7.7451897,6.3889384,3,0,Layer_6
4.920424,8.534839,6,0,WM
3.3636796,8.601195,6,0,WM
4.074698,8.75987,6,0,WM
14.116999,2.714926,0,0,Layer_3
8.599513,8.707636,3,0,Layer_6
10.612808,8.724187,1,0,Layer_5
10.532031,8.076098,1,0,Layer_5
13.614782,7.8015485,4,0,Layer_5
13.026258,4.6276984,0,0,Layer_3
12.809331,2.6215603,0,0,Layer_2
12.100045,2.522396,2,0,Layer_2
12.1069765,7.188913,4,0,Layer_3
4.0518217,7.5875864,6,0,WM
3.5424137,6.876946,6,0,WM
9.511583,4.034462,2,0,Layer_1
8.31987,7.456718,3,0,Layer_6
12.54956,6.3492923,4,0,Layer_4
13.084718,2.8052769,0,0,Layer_2
11.536605,7.2971015,4,0,Layer_4
6.6168594,8.684737,3,0,Layer_6
10.288127,8.115223,1,0,Layer_5
10.350314,8.178795,1,0,Layer_5
12.545072,7.6441054,4,0,Layer_4
7.290495,7.9641438,3,0,Layer_6
2.8603399,8.191346,6,0,WM
8.757451,7.5173526,3,0,Layer_6
10.159545,5.2418623,2,0,Layer_1
14.530394,5.5900044,4,0,Layer_3
7.16012,9.558124,3,0,Layer_6
12.188011,5.06307,4,0,Layer_3
12.392108,8.852485,1,0,Layer_5
14.073375,5.042549,0,0,Layer_3
9.479125,4.0492043,2,0,Layer_3
11.281715,8.306357,1,0,Layer_5
2.8415325,7.2990994,6,0,WM
7.9396353,7.596333,3,0,Layer_6
4.1423845,6.486284,5,0,WM
13.481712,4.169162,0,0,Layer_3
10.714679,8.72236,1,0,Layer_5
10.032344,6.6007204,1,0,Layer_5
12.058773,8.080532,1,0,Layer_5
7.149299,7.8450522,3,0,Layer_6
13.857486,3.8192983,0,0,Layer_3
13.002502,3.0349512,0,0,Layer_2
6.559288,7.8444366,3,0,Layer_6
8.7100725,8.440923,3,0,Layer_6
3.2952087,7.547591,5,0,WM
10.852289,9.7302685,1,0,Layer_5
5.458853,7.0129843,5,0,Layer_6
10.793592,8.474324,1,0,Layer_5
4.784007,8.933968,6,0,WM
4.8419952,7.231276,5,0,Layer_6
10.933084,3.1843984,2,0,Layer_1
14.071642,4.10017,0,0,Layer_3
10.404059,7.4235773,1,0,Layer_5
7.8945255,6.296195,3,0,Layer_5
11.626151,7.794782,4,0,Layer_4
11.121818,4.79678,4,0,Layer_3
14.205695,5.7871714,0,0,Layer_3
13.983379,4.2968497,0,0,Layer_3
12.449143,2.959975,0,0,Layer_2
12.942821,7.5396934,4,0,Layer_3
11.758345,1.5859723,2,0,Layer_2
11.270131,8.681997,1,0,Layer_5
10.713849,7.0542645,4,0,Layer_5
10.140576,3.996415,2,0,Layer_1
8.755101,6.257866,5,0,Layer_6
12.697435,6.5014896,4,0,Layer_3
6.6721163,8.706083,3,0,Layer_5
13.032984,4.91257,4,0,Layer_3
12.543982,5.2727118,4,0,Layer_3
12.534148,3.8276708,0,0,Layer_3
10.014,7.765757,1,0,Layer_5
8.245111,9.302464,3,0,Layer_5
11.755871,5.3728685,4,0,Layer_3
3.0336986,7.678656,6,0,WM
8.592727,7.0985756,3,0,Layer_6
9.117838,8.329199,1,0,Layer_5
14.679496,5.4442086,4,0,Layer_3
13.622764,2.627283,0,0,Layer_2
10.73461,3.89631,2,0,Layer_1
10.396841,8.112135,1,0,Layer_5
3.241791,8.572135,6,0,WM
13.075075,5.941313,4,0,Layer_3
7.550438,7.094587,3,0,Layer_6
13.208148,2.7214477,0,0,Layer_2
10.307897,2.3649094,2,0,Layer_1
10.359496,5.71996,2,0,Layer_2
11.2261,9.42742,1,0,Layer_5
8.191422,8.142209,3,0,Layer_5
10.859275,9.6399975,1,0,Layer_5
12.17295,3.311393,0,0,Layer_3
11.723014,7.479339,1,0,Layer_4
12.81466,3.2434914,0,0,Layer_2
13.68112,4.0865445,0,0,Layer_3
13.563775,3.9606888,0,0,Layer_3
12.872851,4.644815,0,0,Layer_3
12.308387,6.718416,4,0,Layer_4
10.3759365,9.092332,1,0,Layer_5
9.667843,3.6901588,2,0,Layer_1
3.0564096,7.2751675,6,0,WM
12.77253,4.1236415,0,0,Layer_3
11.95617,8.960049,1,0,Layer_5
8.102816,7.538982,3,0,Layer_6
13.211768,2.7491338,0,0,Layer_2
14.170816,5.343054,4,0,Layer_3
10.217764,8.338358,1,0,Layer_5
11.246409,2.8294504,2,0,Layer_1
11.336046,8.993304,1,0,Layer_5
8.485419,7.1947117,3,0,Layer_6
13.649049,2.5635839,0,0,Layer_2
5.6245403,7.548979,5,0,Layer_6
9.801981,9.490098,1,0,Layer_4
10.7977495,6.5047307,1,0,Layer_4
10.633829,8.346089,1,0,Layer_5
8.431939,9.368596,3,0,Layer_6
8.549382,6.133397,3,0,Layer_6
7.951888,6.7794943,3,0,Layer_6
9.004511,8.056926,3,0,Layer_6
11.8329525,9.2884865,1,0,Layer_5
12.43945,5.4235225,4,0,Layer_3
11.66837,7.67272,1,0,Layer_4
3.5912232,7.7809463,6,0,WM
13.247372,2.3600066,0,0,Layer_2
10.843064,2.4093235,2,0,Layer_1
12.23256,4.2702937,0,0,Layer_3
11.077411,5.7838464,0,0,Layer_3
13.502112,6.994598,4,0,Layer_4
12.002235,5.082614,4,0,Layer_3
11.3211565,8.668975,1,0,Layer_5
12.205057,5.318745,4,0,Layer_3
11.268513,5.4986525,4,0,Layer_3
5.545058,8.332459,5,0,Layer_6
13.103186,3.5040169,0,0,Layer_3
13.156202,5.8087354,4,0,Layer_3
12.323768,6.4959025,4,0,Layer_3
8.942867,8.866548,3,0,Layer_5
10.673721,1.809082,2,0,Layer_1
2.7098472,7.7771344,6,0,WM
12.60182,6.3464375,4,0,Layer_3
12.166949,8.818635,1,0,Layer_5
13.341462,2.9172938,0,0,Layer_3
9.389261,8.9639225,3,0,Layer_6
10.136472,7.8796678,1,0,Layer_5
11.858633,8.631037,1,0,Layer_4
11.645287,8.048747,4,0,Layer_5
13.409469,2.6575139,0,0,Layer_2
14.357778,6.7887444,4,0,Layer_3
11.676708,5.510874,4,0,Layer_3
12.263856,5.7799153,4,0,Layer_3
10.221461,9.1236315,1,0,Layer_5
13.32577,7.0628824,4,0,Layer_4
11.69332,5.538136,4,0,Layer_3
7.764121,6.876079,3,0,Layer_6
9.787582,4.7036915,2,0,Layer_1
13.259358,7.395628,4,0,Layer_4
9.560992,3.8020341,2,0,Layer_1
11.072324,1.9655224,2,0,Layer_1
10.791228,6.8747907,1,0,Layer_5
10.086866,5.9903436,1,0,Layer_5
10.514959,9.320818,1,0,Layer_6
7.7231574,8.615838,3,0,Layer_6
5.4194646,8.223928,5,0,Layer_6
12.424063,3.2848814,0,0,Layer_2
8.095554,7.077458,3,0,Layer_6
4.2887783,7.822307,6,0,WM
12.956955,7.0382123,4,0,Layer_3
9.478753,7.197551,1,0,Layer_5
10.801841,8.130093,1,0,Layer_5
11.260969,5.141466,2,0,Layer_1
12.099266,4.5903444,4,0,Layer_3
13.359308,6.11247,4,0,Layer_3
12.595014,6.5046816,4,0,Layer_4
13.691549,6.848409,4,0,Layer_4
4.7240143,7.4906015,5,0,WM
14.81532,4.397788,4,0,Layer_3
10.248836,8.746548,1,0,Layer_5
14.554434,5.6479545,4,0,Layer_4
13.469511,2.4221702,0,0,Layer_2
12.278863,3.1581845,2,0,Layer_2
9.876472,7.236011,1,0,Layer_5
8.193663,7.6154523,3,0,Layer_6
11.567865,8.817759,1,0,Layer_6
12.542983,4.161426,0,0,Layer_2
11.289788,7.6209426,1,0,Layer_5
3.2388458,7.9423437,6,0,WM
11.0299015,5.9432683,4,0,Layer_3
7.7209673,6.558724,3,0,Layer_6
11.559084,7.5078325,1,0,Layer_5
6.3011103,9.049907,3,0,Layer_6
10.467464,9.324676,1,0,Layer_5
11.404087,8.142087,1,0,Layer_5
11.34122,3.565266,0,0,Layer_1
11.709044,6.024688,4,0,Layer_3
7.0757747,8.248526,3,0,Layer_6
12.0297,6.9085317,4,0,Layer_3
11.310068,5.4721823,4,0,Layer_1
9.188546,8.169861,3,0,Layer_6
12.159501,8.555919,1,0,Layer_4
12.453367,6.5450373,4,0,Layer_3
11.466161,8.627188,1,0,Layer_5
12.58851,5.2370105,4,0,Layer_3
7.3825116,8.6771145,3,0,Layer_6
8.572764,6.864305,3,0,Layer_6
5.8551,7.647716,3,0,Layer_6
9.693832,3.6971033,2,0,Layer_1
10.821798,7.6025696,1,0,Layer_5
14.362434,5.8044767,4,0,Layer_3
7.119658,7.274801,3,0,Layer_5
4.354634,6.8592777,5,0,WM
9.785344,4.769297,2,0,Layer_1
12.162073,8.676761,1,0,Layer_5
13.205134,6.905515,4,0,Layer_3
4.4659333,8.742771,6,0,WM
4.3647227,8.562489,6,0,WM
12.968387,3.2029188,0,0,Layer_2
14.240295,4.2541537,0,0,Layer_3
14.257081,5.5717263,4,0,Layer_3
13.731736,3.1603405,0,0,Layer_3
12.927259,2.7896779,0,0,Layer_3
7.7905154,6.8781514,3,0,Layer_6
13.525745,7.018173,4,0,Layer_3
7.0543013,7.6372557,3,0,Layer_6
4.5148873,8.5540285,6,0,WM
11.559173,1.4166132,2,0,Layer_1
13.758174,3.3802714,0,0,Layer_2
10.756404,8.587233,1,0,Layer_5
11.5322,8.727619,1,0,Layer_5
11.325799,6.976769,1,0,Layer_5
10.542761,8.452365,1,0,Layer_5
10.788566,2.3982077,2,0,Layer_1
8.598331,7.5792046,3,0,Layer_6
9.799303,8.907872,1,0,Layer_5
9.739613,9.255041,1,0,Layer_5
6.6335464,6.576967,3,0,Layer_6
9.57109,4.3822107,2,0,Layer_1
2.676118,7.326393,6,0,WM
5.6469164,7.391467,5,0,WM
13.713578,3.231227,0,0,Layer_2
13.704121,7.197502,4,0,Layer_3
13.39653,3.3629313,0,0,Layer_2
2.593003,7.957161,6,0,WM
12.577686,7.220974,4,0,Layer_3
11.486097,4.4990697,0,0,Layer_3
8.566248,8.342028,3,0,Layer_6
3.5265179,8.370303,6,0,WM
8.606461,6.302795,3,0,Layer_6
12.742539,5.5785804,4,0,Layer_3
11.255614,7.4538164,1,0,Layer_5
14.60696,5.773383,0,0,Layer_3
10.985662,8.726426,1,0,Layer_5
2.0447485,6.8433204,6,0,WM
12.84465,4.1397038,0,0,Layer_3
12.306597,5.7404056,4,0,Layer_3
4.0827127,7.554151,5,0,WM
11.205846,8.256377,1,0,Layer_4
7.4408336,7.899492,3,0,Layer_6
3.3082926,7.9017153,6,0,WM
10.603532,7.764359,1,0,Layer_5
8.157124,7.581488,3,0,Layer_6
10.539806,5.9971833,1,0,Layer_5
10.583688,9.11002,1,0,Layer_5
14.441481,5.4621196,0,0,Layer_3
12.257984,5.2064795,4,0,Layer_3
12.228551,8.013362,1,0,Layer_4
12.805647,5.3676286,4,0,Layer_3
12.682521,3.5392773,0,0,Layer_3
12.9089575,3.3827634,0,0,Layer_2
4.7084317,8.324064,5,0,WM
14.510837,4.570362,0,0,Layer_3
3.5908575,8.035554,6,0,WM
12.059953,9.144601,1,0,Layer_5
11.584231,6.201721,4,0,Layer_4
14.400003,5.473912,0,0,Layer_3
14.255911,2.8068182,0,0,Layer_3
11.691536,4.2466702,0,0,Layer_3
12.338516,6.5648103,4,0,Layer_3
10.15974,8.342929,3,0,Layer_6
3.2254152,8.219545,6,0,WM
9.0239315,8.318764,1,0,Layer_6
8.024936,5.975876,3,0,Layer_6
13.575475,6.72895,4,0,Layer_3
13.201009,3.7686665,0,0,Layer_3
9.370707,9.080819,5,0,Layer_6
10.828309,7.6913753,1,0,Layer_5
11.046149,9.681098,1,0,Layer_5
2.8257709,7.1958117,6,0,WM
11.9175415,4.020535,0,0,Layer_3
14.356196,6.4777317,4,0,Layer_3
4.171916,7.6295967,5,0,WM
14.711538,4.6238065,4,0,Layer_3
12.862663,6.1160107,4,0,Layer_4
3.7084284,8.067245,6,0,WM
13.779292,3.6950734,0,0,Layer_2
14.165851,3.2773616,0,0,Layer_2
12.610964,4.0056567,0,0,Layer_3
9.681461,8.759574,3,0,Layer_5
11.57353,8.815173,1,0,Layer_4
4.394229,8.421778,6,0,WM
11.407447,6.6882234,1,0,Layer_5
9.402037,7.0848165,3,0,Layer_6
7.3485713,8.153089,3,0,Layer_6
11.6434555,7.149876,1,0,Layer_5
7.6580043,8.905908,5,0,Layer_6
13.663105,3.3539665,0,0,Layer_2
3.268749,7.8147626,6,0,WM
8.017563,8.558485,3,0,Layer_5
2.8603942,7.356429,6,0,WM
10.749881,8.448811,1,0,Layer_5
14.1660795,3.2169833,0,0,Layer_3
2.1119752,6.868352,6,0,WM
4.3825593,8.747708,6,0,WM
11.843767,2.2599373,0,0,Layer_2
9.85747,5.9303303,4,0,Layer_3
4.671919,8.571817,5,0,WM
14.4406185,5.131906,4,0,Layer_3
9.999904,4.766071,2,0,Layer_1
13.0859995,8.222152,1,0,Layer_5
11.1741085,9.217652,1,0,Layer_5
8.313113,6.5370073,3,0,Layer_6
12.04468,5.115412,4,0,Layer_3
11.554288,4.9474025,4,0,Layer_3
2.993194,6.848192,6,0,WM
8.1781025,9.327363,3,0,Layer_6
13.793086,4.0881643,0,0,Layer_3
12.544631,6.4874344,4,0,Layer_4
12.08913,3.7217221,0,0,Layer_2
5.6262455,8.211526,5,0,WM
12.085043,4.4883146,4,0,Layer_3
11.938321,7.6577654,1,0,Layer_4
11.467867,3.9153807,0,0,Layer_3
12.853238,7.3130884,4,0,Layer_3
10.636515,6.150572,4,0,Layer_4
9.032313,6.3500657,5,0,Layer_6
9.283566,8.476726,3,0,Layer_6
13.349904,3.3803508,0,0,Layer_3
10.564311,9.612379,1,0,Layer_5
